date,high,low,close,volume
2025-01-14 18:30:00,141.5,138.0,141.5,1066582
2025-01-15 18:30:00,145.0,142.0,144.25,599715
2025-01-16 18:30:00,145.25,144.0,145.25,2402545
2025-01-19 18:30:00,147.25,145.5,146.0,1087262
2025-01-20 18:30:00,148.0,146.0,147.5,4725899
2025-01-21 18:30:00,150.0,148.5,149.75,6237285
2025-01-22 18:30:00,151.0,148.0,149.25,1241967
2025-01-23 18:30:00,149.75,148.5,149.25,402105
2025-01-26 18:30:00,150.25,148.5,149.25,587433
2025-01-27 18:30:00,150.0,148.5,149.75,671786
2025-01-28 18:30:00,150.0,147.75,148.0,2879723
2025-01-29 18:30:00,150.0,148.0,148.0,353067
2025-01-30 18:30:00,149.5,148.0,148.5,1525311
2025-02-02 18:30:00,149.5,147.0,147.75,263249
2025-02-04 18:30:00,148.0,141.0,142.25,1193994
2025-02-05 18:30:00,144.0,139.5,143.0,532819
2025-02-06 18:30:00,146.75,144.0,146.0,318738
2025-02-09 18:30:00,147.25,145.5,146.25,369105
2025-02-10 18:30:00,147.5,143.0,144.25,429839
2025-02-12 18:30:00,146.5,144.0,146.0,164629
2025-02-13 18:30:00,148.5,146.0,148.0,163908
2025-02-16 18:30:00,150.0,148.0,149.75,1060619
2025-02-17 18:30:00,152.25,150.0,151.75,2319243
2025-02-18 18:30:00,152.0,149.75,150.25,3065285
2025-02-20 04:00:07,151.5,148.5,149.25,295547
2025-02-20 18:30:00,152.25,149.5,152.0,4569688
2025-02-23 18:30:00,152.0,149.0,150.0,242006
2025-02-24 18:30:00,150.0,144.5,145.0,683010
2025-02-26 18:30:00,148.75,145.25,146.0,535334
2025-02-27 18:30:00,149.5,146.25,148.5,780844
2025-03-02 18:30:00,151.0,145.0,145.5,291032
2025-03-03 18:30:00,148.0,141.75,142.75,356411
2025-03-04 18:30:00,144.0,142.0,143.5,441215
2025-03-05 18:30:00,146.25,142.75,143.5,413679
2025-03-06 18:30:00,144.25,142.0,142.75,148021
2025-03-09 18:30:00,143.75,141.5,141.75,97271
2025-03-10 18:30:00,143.0,138.0,138.5,135836
2025-03-11 18:30:00,142.0,138.75,141.5,208964
2025-03-13 18:30:00,143.0,141.0,141.0,144100
2025-03-16 18:30:00,142.5,139.0,139.5,87562
2025-03-17 18:30:00,140.0,135.5,136.25,220455
2025-03-18 18:30:00,139.5,135.75,138.75,344715
2025-03-19 18:30:00,144.0,138.5,142.5,146843
2025-03-20 18:30:00,146.75,143.0,146.0,325486
2025-03-24 04:00:05,147.5,146.0,146.0,1408352
2025-03-24 18:30:00,147.0,145.75,146.5,645323
2025-03-25 18:30:00,147.5,146.0,147.0,682142
2025-03-26 18:30:00,148.25,146.5,147.75,793592
2025-03-27 18:30:00,148.75,145.25,147.5,1430714
2025-03-31 18:30:00,146.0,139.75,143.75,1350410
2025-04-01 18:30:00,145.0,142.75,143.5,282352
2025-04-02 18:30:00,142.5,138.0,138.25,2190008
2025-04-03 18:30:00,138.0,130.0,134.0,1224897
2025-04-06 18:30:00,132.75,120.0,122.5,4280535
2025-04-07 18:30:00,135.0,124.0,130.25,1591620
2025-04-08 18:30:00,130.25,125.0,127.75,2119620
2025-04-09 18:30:00,145.0,136.0,139.75,5658500
2025-04-10 18:30:00,140.0,137.0,139.75,671493
2025-04-15 18:30:00,140.0,139.0,139.25,55372
2025-04-16 18:30:00,140.0,138.0,139.0,70574
2025-04-20 18:30:00,140.0,138.25,138.5,296250
2025-04-21 18:30:00,139.0,136.25,137.0,59233
2025-04-22 18:30:00,137.5,136.0,136.5,48646
2025-04-23 18:30:00,137.0,135.0,135.75,604144
2025-04-24 18:30:00,137.5,135.75,136.5,590880
2025-04-27 18:30:00,139.5,135.5,137.0,1063516
2025-04-28 18:30:00,139.0,137.0,137.5,121450
2025-04-29 18:30:00,138.0,136.5,136.5,554151
2025-05-01 18:30:00,138.0,135.75,136.0,344202
2025-05-04 18:30:00,139.25,137.5,138.0,26328
2025-05-05 18:30:00,138.75,137.25,138.25,20335
2025-05-06 18:30:00,138.75,136.0,136.5,100911
2025-05-07 18:30:00,138.75,136.25,137.25,19160
2025-05-08 18:30:00,138.0,136.5,137.25,68827
2025-05-13 18:30:00,141.75,137.75,140.0,387963
2025-05-14 18:30:00,142.75,141.25,142.75,2046112
2025-05-15 18:30:00,143.5,142.25,142.75,313456
2025-05-18 18:30:00,144.75,143.0,143.5,1673515
2025-05-19 18:30:00,144.5,143.0,143.0,642046
2025-05-20 18:30:00,143.5,142.75,143.0,1287680
2025-05-21 18:30:00,144.25,142.75,143.0,1576653
2025-05-22 18:30:00,143.5,142.5,143.0,321533
2025-05-25 18:30:00,143.0,142.0,142.25,52486
2025-05-26 18:30:00,144.75,143.0,143.5,438631
2025-05-27 18:30:00,145.75,143.5,145.25,367590
2025-05-28 18:30:00,146.5,145.0,146.0,454697
2025-05-29 18:30:00,149.75,145.75,148.25,606420
2025-06-01 18:30:00,150.0,148.0,149.0,505774
2025-06-02 18:30:00,155.0,149.5,154.0,1378439
2025-06-03 18:30:00,156.0,153.5,155.25,746494
2025-06-04 18:30:00,155.75,153.0,155.0,750039
2025-06-05 18:30:00,156.0,153.75,154.0,521689
2025-06-08 18:30:00,155.0,151.5,154.75,282993
2025-06-10 18:30:00,156.5,154.5,156.0,1047995
2025-06-11 18:30:00,156.5,154.25,155.5,437007
2025-06-12 18:30:00,155.0,151.75,153.75,426709
2025-06-15 18:30:00,153.0,143.0,152.0,314698
2025-06-16 18:30:00,156.0,152.0,153.0,3706291
2025-06-17 18:30:00,153.0,150.75,151.5,495975
2025-06-18 18:30:00,153.0,149.25,149.75,1509557
2025-06-19 18:30:00,153.0,150.0,152.0,365597
2025-06-22 18:30:00,150.75,148.5,148.5,475191
2025-06-23 18:30:00,155.0,149.5,153.75,1670839
2025-06-24 18:30:00,156.0,153.75,154.75,499022
2025-06-25 18:30:00,156.5,152.25,155.75,1033088
2025-06-26 18:30:00,157.0,154.5,156.25,213773
2025-06-29 18:30:00,159.5,156.5,159.0,1045387
2025-06-30 18:30:00,159.5,158.0,158.5,733827
2025-07-01 18:30:00,160.0,158.5,159.0,564567
2025-07-02 18:30:00,160.0,158.0,158.25,1124713
2025-07-03 18:30:00,160.5,156.75,159.75,1395806
2025-07-06 18:30:00,159.75,157.5,158.5,292375
2025-07-07 18:30:00,159.75,156.5,159.5,3792879
2025-07-08 18:30:00,160.5,159.0,160.0,1430586
2025-07-10 18:30:00,164.0,157.5,163.5,1514491
2025-07-13 18:30:00,172.0,163.25,168.0,1981474
2025-07-14 18:30:00,178.75,168.0,172.0,464272
2025-07-15 18:30:00,173.0,171.25,172.0,369341
2025-07-16 18:30:00,172.0,168.25,170.0,301100
2025-07-18 04:00:07,170.5,169.5,170.0,792803
2025-07-20 18:30:00,170.0,168.25,168.5,487277
2025-07-21 18:30:00,169.5,168.25,168.5,558727
2025-07-22 18:30:00,170.75,169.0,169.25,682053
2025-07-23 18:30:00,171.25,169.5,170.75,353432
2025-07-24 18:30:00,171.5,169.5,171.25,191485
2025-07-27 18:30:00,171.5,170.5,171.0,577215
2025-07-28 18:30:00,171.5,169.0,170.5,295089
2025-07-29 18:30:00,171.5,170.75,171.0,258012
2025-07-30 18:30:00,170.5,169.5,169.75,764190
2025-07-31 18:30:00,174.25,172.0,174.0,2633824
2025-08-03 18:30:00,175.0,173.5,174.0,502874
2025-08-04 18:30:00,174.5,172.5,173.25,159289
2025-08-05 18:30:00,174.0,170.0,173.25,125917
2025-08-06 18:30:00,174.0,173.0,173.5,95137
2025-08-10 18:30:00,174.0,173.0,173.75,661468
2025-08-11 18:30:00,174.0,173.0,174.0,327865
2025-08-12 18:30:00,174.25,172.0,173.25,132407
2025-08-13 18:30:00,174.25,172.0,172.5,435060
2025-08-14 18:30:00,181.75,175.0,181.25,2060373
2025-08-17 18:30:00,189.25,181.5,189.0,1882197
2025-08-18 18:30:00,197.5,189.0,196.75,1519764
2025-08-19 18:30:00,199.0,196.25,197.75,1491836
2025-08-20 18:30:00,199.25,194.0,197.5,1215714
2025-08-21 18:30:00,199.0,193.75,195.25,305865
2025-08-24 18:30:00,195.0,192.5,193.25,297096
2025-08-25 18:30:00,196.0,193.25,194.25,488654
2025-08-26 18:30:00,195.75,194.0,194.5,227911
