date,high,low,close,volume
2025-01-14 18:30:00,180.0,170.0,170.25,5
2025-01-15 18:30:00,180.0,172.25,170.25,57
2025-01-16 18:30:00,185.0,180.0,170.25,91
2025-01-19 18:30:00,184.75,171.0,177.5,273
2025-01-20 18:30:00,189.0,180.0,180.25,405
2025-01-21 18:30:00,186.0,185.0,185.75,392
2025-01-22 18:30:00,185.0,175.0,177.0,2202
2025-01-23 18:30:00,184.5,177.0,178.0,592
2025-01-26 18:30:00,184.5,173.25,181.5,584
2025-01-27 18:30:00,185.0,179.0,179.25,3596
2025-01-28 18:30:00,185.0,165.0,173.25,2666
2025-01-29 18:30:00,185.0,175.0,179.0,776
2025-01-30 18:30:00,184.75,184.75,179.0,1
2025-02-02 18:30:00,185.0,179.0,180.0,6539
2025-02-04 18:30:00,184.0,156.0,175.75,930
2025-02-05 18:30:00,179.0,179.0,175.75,1
2025-02-06 18:30:00,181.0,165.0,170.5,2264
2025-02-09 18:30:00,178.75,176.0,170.5,12
2025-02-10 18:30:00,181.0,170.0,176.0,545
2025-02-12 18:30:00,179.0,165.0,178.0,848
2025-02-13 18:30:00,180.0,168.0,168.5,304
2025-02-16 18:30:00,180.0,170.0,170.0,102
2025-02-17 18:30:00,179.0,170.25,177.25,163
2025-02-18 18:30:00,178.75,172.0,172.0,1002
2025-02-20 05:09:32,172.0,172.0,172.0,51
2025-02-20 18:30:00,178.5,170.0,170.5,145
2025-02-23 18:30:00,170.0,170.0,170.5,12
2025-02-24 18:30:00,176.75,166.5,170.5,87
2025-02-26 18:30:00,176.5,176.5,170.5,10
2025-02-27 18:30:00,176.5,176.5,170.5,4
2025-03-02 18:30:00,176.5,170.5,175.5,528
2025-03-03 18:30:00,175.25,166.75,175.5,33
2025-03-04 18:30:00,176.5,160.25,162.0,113
2025-03-05 18:30:00,176.5,162.0,165.25,686
2025-03-06 18:30:00,176.0,175.25,165.25,73
2025-03-09 18:30:00,175.5,175.25,165.25,55
2025-03-10 18:30:00,175.5,173.0,165.25,47
2025-03-11 18:30:00,175.0,175.0,165.25,2
2025-03-13 18:30:00,175.0,175.0,165.25,1
2025-03-16 18:30:00,172.5,165.75,165.25,8
2025-03-17 18:30:00,167.0,167.0,167.0,100
2025-03-18 18:30:00,171.75,171.75,167.0,1
2025-03-19 18:30:00,172.25,166.0,167.0,12
2025-03-20 18:30:00,172.0,165.0,165.75,169
2025-03-24 04:00:05,172.25,165.0,168.5,403
2025-03-24 18:30:00,170.0,161.0,168.5,6
2025-03-25 18:30:00,170.0,162.0,169.0,216
2025-03-26 18:30:00,169.0,169.0,169.0,229
2025-03-27 18:30:00,170.0,169.0,169.0,7
2025-03-31 18:30:00,178.5,170.0,170.0,140
2025-04-01 18:30:00,178.0,175.0,177.0,1099
2025-04-02 18:30:00,177.0,177.0,177.0,5
2025-04-06 18:30:00,177.0,176.5,177.0,60
2025-04-07 18:30:00,178.0,177.0,177.0,83
2025-04-08 18:30:00,177.5,161.0,177.0,43
2025-04-09 18:30:00,176.0,164.0,177.0,2
2025-04-10 18:30:00,177.0,171.75,177.0,14
2025-04-15 18:30:00,177.0,170.25,177.0,7
2025-04-16 18:30:00,177.0,176.75,177.0,2
2025-04-20 18:30:00,179.0,171.0,173.75,145
2025-04-21 18:30:00,176.0,175.0,175.0,113
2025-04-22 18:30:00,179.0,171.25,175.0,21
2025-04-23 18:30:00,179.5,177.0,175.0,45
2025-04-24 18:30:00,179.0,179.0,175.0,3
2025-04-27 18:30:00,179.0,179.0,175.0,4
2025-04-28 18:30:00,177.25,163.25,165.0,1150
2025-04-29 18:30:00,176.0,172.75,176.0,1603
2025-05-01 18:30:00,176.0,174.0,175.0,453
2025-05-04 18:30:00,178.5,176.0,176.25,130
2025-05-05 18:30:00,177.5,174.0,176.25,12
2025-05-06 18:30:00,177.0,166.0,172.25,110
2025-05-07 18:30:00,178.5,170.0,176.75,143
2025-05-08 18:30:00,178.0,177.5,176.75,3
2025-05-13 18:30:00,178.5,177.0,178.0,382
2025-05-14 18:30:00,178.25,177.5,178.0,68
2025-05-15 18:30:00,178.25,177.25,177.75,215
2025-05-18 18:30:00,181.5,178.25,177.75,29
2025-05-19 18:30:00,181.5,181.0,181.25,201
2025-05-20 18:30:00,181.5,170.0,180.25,143
2025-05-21 18:30:00,181.5,181.5,180.25,9
2025-05-22 18:30:00,181.0,180.25,180.25,31
2025-05-25 18:30:00,181.0,181.0,180.25,27
2025-05-26 18:30:00,181.0,180.0,180.25,6
2025-05-27 18:30:00,181.0,181.0,180.25,22
2025-05-28 18:30:00,180.75,172.0,180.25,48
2025-05-29 18:30:00,180.0,171.0,180.25,2
2025-06-01 18:30:00,180.0,175.0,180.25,61
2025-06-02 18:30:00,180.0,172.0,172.0,230
2025-06-03 18:30:00,179.75,179.75,172.0,27
2025-06-04 18:30:00,179.75,178.0,172.0,7
2025-06-05 18:30:00,179.75,171.25,171.25,649
2025-06-08 18:30:00,179.75,172.0,171.25,19
2025-06-10 18:30:00,179.5,174.0,174.0,118
2025-06-11 18:30:00,179.5,172.5,174.0,8
2025-06-12 18:30:00,179.0,179.0,174.0,1
2025-06-15 18:30:00,179.0,178.75,179.0,105
2025-06-16 18:30:00,179.0,178.0,179.0,3
2025-06-17 18:30:00,179.25,179.0,179.0,43
2025-06-18 18:30:00,179.0,179.0,179.0,3
2025-06-19 18:30:00,179.25,173.25,179.0,27
2025-06-22 18:30:00,175.0,174.25,174.5,124
2025-06-23 18:30:00,179.0,170.0,170.25,403
2025-06-24 18:30:00,179.0,177.0,170.25,95
2025-06-25 18:30:00,179.0,178.0,170.25,31
2025-06-26 18:30:00,180.0,178.0,179.0,210
2025-06-29 18:30:00,179.0,175.0,176.75,111
2025-06-30 18:30:00,179.0,172.0,173.5,579
2025-07-01 18:30:00,175.0,170.0,170.0,5210
2025-07-02 18:30:00,170.0,170.0,170.0,12
2025-07-03 18:30:00,170.0,168.0,170.0,5041
2025-07-06 18:30:00,170.0,169.5,170.0,3037
2025-07-08 18:30:00,170.0,168.25,170.0,58
2025-07-10 18:30:00,170.0,169.0,170.0,1253
2025-07-13 18:30:00,170.0,170.0,170.0,86
2025-07-14 18:30:00,170.0,170.0,170.0,14
2025-07-15 18:30:00,170.0,169.0,169.5,108
2025-07-16 18:30:00,169.0,169.0,169.5,14
2025-07-18 05:38:39,169.0,165.0,165.0,6372
2025-07-20 18:30:00,180.0,165.0,179.25,213
2025-07-21 18:30:00,179.0,178.75,179.25,37
2025-07-22 18:30:00,179.75,170.25,175.25,172
2025-07-23 18:30:00,179.75,165.25,175.75,596
2025-07-24 18:30:00,179.0,173.25,178.5,1298
2025-07-27 18:30:00,179.0,178.0,178.0,691
2025-07-28 18:30:00,179.0,170.75,178.0,74
2025-07-29 18:30:00,180.0,177.0,177.75,6662
2025-07-30 18:30:00,181.0,173.0,176.75,154
2025-07-31 18:30:00,179.75,172.0,174.0,547
2025-08-03 18:30:00,179.75,179.0,174.0,30
2025-08-04 18:30:00,179.75,179.0,174.0,3
2025-08-05 18:30:00,179.75,179.5,174.0,22
2025-08-06 18:30:00,179.25,179.25,174.0,10
2025-08-10 18:30:00,178.25,174.75,174.0,49
2025-08-12 18:30:00,184.5,182.0,174.0,62
2025-08-13 18:30:00,184.0,175.25,183.25,158
2025-08-14 18:30:00,182.0,175.0,182.0,184
2025-08-17 18:30:00,182.0,180.0,182.0,9
2025-08-19 18:30:00,181.0,175.0,180.0,290
2025-08-21 18:30:00,180.0,175.0,180.0,62
2025-08-25 18:30:00,182.0,180.0,180.0,24
2025-08-26 18:30:00,180.0,175.0,180.0,69
2025-08-27 18:30:00,180.5,168.0,170.0,1572
