date,high,low,close,volume
2025-05-26 18:30:00,17.3,16.9,17.0,465055
2025-05-27 18:30:00,17.9,16.9,17.7,9047440
2025-05-28 18:30:00,18.3,17.7,18.1,12666437
2025-05-29 18:30:00,17.7,16.6,16.9,14526409
2025-06-01 18:30:00,17.4,16.5,16.6,2421321
2025-06-02 18:30:00,16.9,16.4,16.7,3494412
2025-06-03 18:30:00,17.1,16.6,17.0,3408335
2025-06-04 18:30:00,17.2,16.6,16.8,4285950
2025-06-05 18:30:00,17.0,16.5,16.6,988211
2025-06-08 18:30:00,16.7,16.3,16.5,250656
2025-06-10 18:30:00,16.8,16.2,16.3,1185298
2025-06-11 18:30:00,16.3,16.0,16.0,860305
2025-06-12 18:30:00,16.2,15.8,16.0,1219276
2025-06-15 18:30:00,16.3,15.6,16.0,454060
2025-06-16 18:30:00,16.0,15.5,15.8,1304092
2025-06-17 18:30:00,16.1,15.5,15.5,345521
2025-06-18 18:30:00,16.0,15.1,15.3,225105
2025-06-19 18:30:00,15.8,15.0,15.4,416696
2025-06-22 18:30:00,15.4,14.7,14.9,432197
2025-06-23 18:30:00,16.9,15.0,15.6,782810
2025-06-24 18:30:00,16.4,15.7,15.9,429788
2025-06-25 18:30:00,16.2,15.7,15.9,659428
2025-06-26 18:30:00,16.0,15.6,15.7,326618
2025-06-29 18:30:00,15.9,15.5,15.7,898307
2025-06-30 18:30:00,15.9,15.5,15.6,503101
2025-07-01 18:30:00,16.2,15.6,16.0,1939616
2025-07-02 18:30:00,16.2,15.9,16.0,5300621
2025-07-03 18:30:00,16.1,15.9,15.9,304518
2025-07-06 18:30:00,15.9,15.5,15.7,440093
2025-07-07 18:30:00,15.8,15.4,15.6,823428
2025-07-08 18:30:00,16.3,15.5,16.1,2653441
2025-07-10 18:30:00,16.6,15.9,16.1,2493066
2025-07-13 18:30:00,16.4,15.8,16.2,7819533
2025-07-14 18:30:00,16.2,15.9,16.0,5975631
2025-07-15 18:30:00,16.2,15.8,15.9,629423
2025-07-16 18:30:00,16.0,15.6,15.7,1206280
2025-07-18 04:00:07,16.0,15.7,15.8,1102789
2025-07-20 18:30:00,16.0,15.5,15.6,804803
2025-07-21 18:30:00,15.9,15.6,15.8,925219
2025-07-22 18:30:00,16.4,15.8,16.0,3593101
2025-07-23 18:30:00,16.2,15.8,15.9,219938
2025-07-24 18:30:00,16.0,15.6,15.8,1200388
