date,high,low,close,volume
2025-01-14 18:30:00,23.9,23.0,23.1,15159
2025-01-15 18:30:00,23.7,23.5,23.5,4788
2025-01-16 18:30:00,24.0,23.5,23.7,3450
2025-01-19 18:30:00,24.1,23.3,24.1,54596
2025-01-20 18:30:00,24.1,23.2,23.9,15803
2025-01-21 18:30:00,24.5,23.6,24.0,71395
2025-01-22 18:30:00,28.9,24.4,28.1,1577348
2025-01-23 18:30:00,29.0,26.2,27.1,236215
2025-01-26 18:30:00,29.4,27.0,28.0,740984
2025-01-27 18:30:00,29.0,26.7,27.0,445987
2025-01-28 18:30:00,27.5,26.6,26.9,235826
2025-01-29 18:30:00,28.0,27.0,27.1,9706
2025-01-30 18:30:00,27.3,26.0,27.1,177605
2025-02-02 18:30:00,27.5,26.0,26.1,78248
2025-02-04 18:30:00,27.5,25.0,25.0,54523
2025-02-05 18:30:00,27.3,24.5,25.8,5873
2025-02-06 18:30:00,26.9,25.1,26.5,9742
2025-02-09 18:30:00,26.8,25.0,25.8,31385
2025-02-10 18:30:00,24.9,21.5,24.5,43764
2025-02-12 18:30:00,24.9,23.2,24.1,38008
2025-02-13 18:30:00,24.1,23.2,24.1,50346
2025-02-16 18:30:00,24.3,23.8,24.1,47060
2025-02-17 18:30:00,24.8,24.1,24.5,94881
2025-02-18 18:30:00,24.5,23.5,24.5,27850
2025-02-20 04:11:32,24.5,23.5,23.5,1605
2025-02-20 18:30:00,24.3,23.5,24.0,1824
2025-02-23 18:30:00,24.0,23.0,23.1,10328
2025-02-24 18:30:00,24.5,22.5,22.9,8662
2025-02-26 18:30:00,23.1,23.0,23.0,3279
2025-02-27 18:30:00,22.7,22.5,22.5,3885
2025-03-02 18:30:00,24.1,22.4,23.2,18269
2025-03-03 18:30:00,24.0,22.5,23.0,7563
2025-03-04 18:30:00,23.4,22.1,22.6,8626
2025-03-05 18:30:00,22.4,22.3,22.3,500
2025-03-06 18:30:00,22.4,22.0,22.4,6754
2025-03-09 18:30:00,23.0,22.1,23.0,31375
2025-03-10 18:30:00,23.0,22.0,22.0,1340
2025-03-11 18:30:00,23.0,22.1,23.0,28402
2025-03-13 18:30:00,23.5,22.0,23.2,2315
2025-03-16 18:30:00,23.0,21.5,23.0,7300
2025-03-17 18:30:00,23.0,22.7,23.0,21
2025-03-18 18:30:00,22.9,22.8,22.8,1011
2025-03-19 18:30:00,23.0,21.5,21.5,675
2025-03-20 18:30:00,22.9,22.2,22.2,633
2025-03-24 05:10:07,22.7,22.3,22.5,186
2025-03-24 18:30:00,22.9,22.7,22.9,568
2025-03-25 18:30:00,22.3,22.2,22.2,201
2025-03-26 18:30:00,22.9,22.1,22.8,105
2025-03-27 18:30:00,24.0,22.9,23.1,5504
2025-03-31 18:30:00,24.0,23.1,23.2,243
2025-04-01 18:30:00,23.9,23.5,23.5,250
2025-04-02 18:30:00,23.9,23.9,23.5,4
2025-04-03 18:30:00,23.6,21.9,22.1,14181
2025-04-06 18:30:00,23.0,21.2,21.2,27775
2025-04-07 18:30:00,23.0,21.2,22.9,1109
2025-04-08 18:30:00,22.8,22.5,22.5,379
2025-04-09 18:30:00,22.9,22.5,22.5,24832
2025-04-15 18:30:00,23.4,22.1,22.9,534
2025-04-16 18:30:00,23.3,21.8,22.0,34064
2025-04-20 18:30:00,23.0,22.0,22.0,5996
2025-04-21 18:30:00,23.0,22.0,22.0,41732
2025-04-22 18:30:00,22.8,21.9,21.9,13032
2025-04-23 18:30:00,24.8,21.9,22.8,81180
2025-04-24 18:30:00,24.5,23.2,23.4,10066
2025-04-27 18:30:00,24.0,23.2,23.5,3067
2025-04-28 18:30:00,24.5,23.5,24.0,3896
2025-04-29 18:30:00,24.2,23.7,23.8,2150
2025-05-01 18:30:00,23.7,23.2,23.5,5155
2025-05-04 18:30:00,23.5,23.2,23.5,20972
2025-05-05 18:30:00,23.5,23.3,23.4,10401
2025-05-06 18:30:00,23.5,22.7,22.8,21132
2025-05-07 18:30:00,23.5,22.8,23.0,5435
2025-05-08 18:30:00,23.5,22.9,22.9,2975
2025-05-13 18:30:00,23.4,22.7,22.7,2253
2025-05-14 18:30:00,23.3,22.5,22.7,2361
2025-05-15 18:30:00,23.4,23.3,23.3,1561
2025-05-18 18:30:00,23.2,22.8,23.0,5318
2025-05-19 18:30:00,23.4,22.5,23.0,6270
2025-05-20 18:30:00,23.0,22.0,22.0,112847
2025-05-21 18:30:00,23.0,22.0,22.9,10760
2025-05-22 18:30:00,22.8,22.5,22.5,1191
2025-05-25 18:30:00,22.8,22.0,22.0,12605
2025-05-26 18:30:00,22.8,21.9,22.0,27548
2025-05-27 18:30:00,22.8,21.8,21.8,6298
2025-05-28 18:30:00,22.4,21.5,21.5,16330
2025-05-29 18:30:00,22.6,21.0,21.8,30969
2025-06-01 18:30:00,22.3,21.9,21.9,4608
2025-06-02 18:30:00,23.6,21.8,22.7,111646
2025-06-03 18:30:00,23.5,22.0,22.0,95484
2025-06-04 18:30:00,22.6,22.0,22.4,5890
2025-06-05 18:30:00,22.4,22.0,22.2,16818
2025-06-08 18:30:00,22.4,21.9,22.3,27700
2025-06-10 18:30:00,22.4,22.0,22.4,36500
2025-06-11 18:30:00,22.3,21.9,22.1,27830
2025-06-12 18:30:00,22.0,21.7,21.8,38819
2025-06-15 18:30:00,21.8,21.5,21.6,10187
2025-06-16 18:30:00,21.9,21.7,21.7,9325
2025-06-17 18:30:00,22.5,21.1,21.1,7630
2025-06-18 18:30:00,21.5,20.9,21.0,7880
2025-06-19 18:30:00,21.6,20.5,21.2,13133
2025-06-22 18:30:00,21.9,20.6,20.9,9240
2025-06-23 18:30:00,21.1,20.8,21.0,68820
2025-06-24 18:30:00,21.0,20.9,20.9,73490
2025-06-25 18:30:00,21.0,20.9,21.0,67480
2025-06-26 18:30:00,21.5,21.0,21.3,51511
2025-06-29 18:30:00,21.8,21.2,21.5,62083
2025-06-30 18:30:00,21.7,21.4,21.6,21161
2025-07-01 18:30:00,21.5,21.1,21.2,81681
2025-07-02 18:30:00,21.4,21.0,21.0,46372
2025-07-03 18:30:00,21.5,20.6,20.7,56397
2025-07-06 18:30:00,21.2,20.0,20.0,73874
