date,high,low,close,volume
2025-07-27 18:30:00,86.0,84.0,84.1,116790
2025-07-28 18:30:00,84.0,82.9,84.0,248195
2025-07-29 18:30:00,84.4,84.0,84.0,175056
2025-07-30 18:30:00,84.5,83.6,83.9,385520
2025-07-31 18:30:00,85.0,84.0,84.4,34520
2025-08-03 18:30:00,85.0,84.0,84.0,112296
2025-08-04 18:30:00,85.5,83.8,83.9,282631
2025-08-05 18:30:00,84.0,83.1,83.8,17360
2025-08-06 18:30:00,84.8,83.4,84.3,48127
2025-08-10 18:30:00,84.3,81.2,81.3,61329
2025-08-11 18:30:00,80.0,78.4,79.2,194100
2025-08-12 18:30:00,79.9,78.0,79.0,85239
2025-08-13 18:30:00,79.4,78.8,78.9,26912
2025-08-14 18:30:00,79.4,78.0,78.6,75027
2025-08-17 18:30:00,82.5,78.5,81.9,139116
2025-08-18 18:30:00,84.5,82.0,82.7,89096
2025-08-19 18:30:00,88.4,79.1,86.0,1462530
2025-08-20 18:30:00,87.5,85.0,86.1,1662746
2025-08-21 18:30:00,87.0,85.0,86.0,520757
2025-08-24 18:30:00,87.3,85.0,86.6,514815
2025-08-24 18:30:00,87.3,85.0,86.6,514815
2025-08-25 18:30:00,89.8,86.2,88.0,1031690
2025-08-26 18:30:00,89.7,86.0,89.1,305696
2025-08-27 18:30:00,92.0,89.1,90.5,769671
2025-08-28 18:30:00,91.4,89.7,90.0,245839
2025-08-31 18:30:00,91.9,88.5,89.8,39986
2025-09-01 18:30:00,89.7,88.0,88.4,101991
2025-09-02 18:30:00,88.9,87.7,88.0,484617
2025-09-03 18:30:00,88.8,88.0,88.6,369509
2025-09-07 18:30:00,88.6,86.5,86.6,623108
2025-09-08 18:30:00,86.9,85.5,86.0,138999
2025-09-09 18:30:00,86.4,83.9,84.9,59553
2025-09-10 18:30:00,87.0,84.6,86.0,307964
2025-09-11 18:30:00,86.0,84.3,85.0,294908
2025-09-14 18:30:00,85.0,83.1,83.3,33801
2025-09-15 18:30:00,85.5,83.1,84.0,175839
2025-09-16 18:30:00,85.8,84.3,85.3,69126
2025-09-17 18:30:00,87.5,85.8,86.5,38058
2025-09-18 18:30:00,88.4,86.7,88.1,67163
2025-09-21 18:30:00,89.5,88.3,89.0,64040
2025-09-22 18:30:00,89.2,88.5,89.0,429859
2025-09-23 18:30:00,89.8,89.3,89.5,248190
2025-09-24 18:30:00,89.8,88.1,88.7,21943
2025-09-25 18:30:00,88.7,87.3,87.9,10672
2025-09-28 18:30:00,89.4,87.5,89.0,17210
2025-09-29 18:30:00,90.0,88.0,89.1,170154
2025-09-30 18:30:00,91.5,88.7,90.4,128636
2025-10-01 18:30:00,95.5,89.5,93.7,618811
2025-10-02 18:30:00,94.4,94.0,94.0,455705
2025-10-06 18:30:00,94.8,92.1,94.0,94918
2025-10-07 18:30:00,95.2,91.5,94.1,78697
2025-10-08 18:30:00,94.0,90.6,91.1,388818
2025-10-09 18:30:00,94.0,90.0,91.9,24473
2025-10-12 18:30:00,93.3,90.1,91.8,28724
2025-10-13 18:30:00,92.9,91.0,92.0,56180
2025-10-14 18:30:00,92.9,92.0,92.0,212748
2025-10-15 18:30:00,93.8,91.7,92.7,315453
2025-10-16 18:30:00,93.5,92.0,92.5,1557233
2025-10-20 18:30:00,92.3,90.5,91.2,622930
2025-10-21 18:30:00,92.9,90.0,91.4,646441
