date,high,low,close,volume
2025-03-13 18:30:00,56.0,55.0,55.4,162802
2025-03-16 18:30:00,55.4,53.6,54.2,223319
2025-03-17 18:30:00,54.5,53.3,53.5,407472
2025-03-18 18:30:00,54.2,53.0,53.1,166821
2025-03-19 18:30:00,55.8,53.0,55.0,216412
2025-03-20 18:30:00,57.3,54.0,56.9,493003
2025-03-24 04:00:05,57.2,56.5,56.9,499655
2025-03-24 18:30:00,57.0,55.0,55.2,953631
2025-03-25 18:30:00,55.9,54.5,54.9,315646
2025-03-26 18:30:00,55.2,54.6,55.0,344576
2025-03-27 18:30:00,55.6,54.9,55.0,122735
2025-03-31 18:30:00,58.0,55.0,57.0,428258
2025-04-01 18:30:00,58.0,57.0,57.1,1084509
2025-04-02 18:30:00,54.0,50.7,53.0,3550810
2025-04-03 18:30:00,52.9,51.5,51.8,1357742
2025-04-06 18:30:00,51.2,45.9,47.4,2652384
2025-04-07 18:30:00,49.0,47.0,49.0,646781
2025-04-08 18:30:00,48.9,46.0,46.7,750050
2025-04-09 18:30:00,53.0,49.9,50.7,2706469
2025-04-10 18:30:00,51.0,49.5,49.7,201399
2025-04-15 18:30:00,49.9,49.0,49.3,173420
2025-04-16 18:30:00,50.0,49.0,49.5,120824
2025-04-20 18:30:00,49.5,48.0,48.1,363514
2025-04-21 18:30:00,49.0,48.2,48.6,120252
2025-04-22 18:30:00,49.5,48.5,48.6,459317
2025-04-23 18:30:00,50.7,49.2,50.4,854835
2025-04-24 18:30:00,53.0,50.6,52.2,734116
2025-04-27 18:30:00,54.5,52.7,53.0,1155714
2025-04-28 18:30:00,54.3,53.2,53.8,535033
2025-04-29 18:30:00,54.0,53.4,53.7,148448
2025-05-01 18:30:00,54.0,53.0,53.2,250042
2025-05-04 18:30:00,54.0,53.0,53.1,256333
2025-05-05 18:30:00,53.5,53.2,53.5,125878
2025-05-06 18:30:00,53.4,52.6,52.8,78621
2025-05-07 18:30:00,53.6,52.5,52.6,87037
2025-05-08 18:30:00,53.0,52.1,52.5,45371
2025-05-13 18:30:00,54.0,53.1,53.3,125165
2025-05-14 18:30:00,53.5,51.9,52.1,335600
2025-05-15 18:30:00,52.9,50.9,51.3,465047
2025-05-18 18:30:00,52.5,50.4,51.1,233821
2025-05-19 18:30:00,52.0,50.9,51.3,97941
2025-05-20 18:30:00,51.5,50.8,50.8,115820
2025-05-21 18:30:00,51.5,50.8,51.0,250261
2025-05-22 18:30:00,51.4,50.5,50.7,858880
2025-05-25 18:30:00,51.2,50.5,50.7,178706
2025-05-26 18:30:00,51.0,49.9,50.5,613219
2025-05-27 18:30:00,53.5,50.0,52.9,806932
2025-05-28 18:30:00,54.5,53.0,53.0,778418
2025-05-29 18:30:00,53.3,52.0,52.4,116579
2025-06-01 18:30:00,54.2,52.4,53.8,1387716
2025-06-02 18:30:00,54.6,53.8,54.1,986225
2025-06-03 18:30:00,55.4,54.0,55.1,1413195
2025-06-04 18:30:00,58.5,55.3,57.8,3356148
2025-06-05 18:30:00,59.5,57.3,57.5,1861221
2025-06-08 18:30:00,58.2,56.5,57.1,413986
2025-06-10 18:30:00,57.1,56.0,56.1,1061680
2025-06-11 18:30:00,56.8,55.1,56.0,1140545
2025-06-12 18:30:00,56.0,53.9,55.1,752039
2025-06-15 18:30:00,55.1,52.7,55.0,834878
2025-06-16 18:30:00,55.5,53.2,53.9,666472
2025-06-17 18:30:00,54.5,52.4,52.6,1277257
2025-06-18 18:30:00,53.1,51.0,51.1,1878479
2025-06-19 18:30:00,53.0,51.1,52.4,548348
2025-06-22 18:30:00,52.3,50.9,51.0,433728
2025-06-23 18:30:00,56.3,52.5,55.1,3473519
2025-06-24 18:30:00,59.6,56.0,59.2,4249001
2025-06-25 18:30:00,61.0,58.0,59.9,4996148
2025-06-26 18:30:00,61.1,59.0,60.1,1118349
2025-06-29 18:30:00,61.1,59.8,60.1,2151158
2025-06-30 18:30:00,60.0,58.5,59.6,786084
2025-07-01 18:30:00,61.1,58.7,60.9,2521764
2025-07-02 18:30:00,61.1,59.1,60.0,2412509
2025-07-03 18:30:00,61.1,58.5,60.9,4537621
2025-07-06 18:30:00,61.3,58.9,59.2,1680666
2025-07-07 18:30:00,60.5,58.5,60.0,2082627
2025-07-08 18:30:00,61.5,59.5,59.9,1562500
2025-07-10 18:30:00,61.5,58.5,61.0,3834272
2025-07-13 18:30:00,61.7,59.7,60.2,2423431
2025-07-14 18:30:00,61.0,59.1,60.0,2636129
2025-07-15 18:30:00,60.4,59.0,59.4,754984
2025-07-16 18:30:00,59.4,58.8,59.0,1598387
2025-07-18 04:00:07,61.2,59.5,60.8,3097230
2025-07-20 18:30:00,61.2,60.1,60.3,549359
2025-07-21 18:30:00,60.9,59.5,60.0,747359
2025-07-22 18:30:00,60.5,59.8,60.0,662680
2025-07-23 18:30:00,60.5,59.8,60.2,1723942
2025-07-24 18:30:00,61.6,60.0,61.4,982757
2025-07-27 18:30:00,61.5,60.0,60.5,372517
2025-07-28 18:30:00,61.2,59.8,60.7,792255
2025-07-29 18:30:00,61.5,60.1,60.7,312827
2025-07-30 18:30:00,61.0,59.7,61.0,697191
2025-07-31 18:30:00,64.3,62.1,63.9,9609664
2025-08-03 18:30:00,65.0,63.0,63.1,1741979
2025-08-04 18:30:00,64.0,62.5,62.8,367033
2025-08-05 18:30:00,63.4,61.9,62.0,323275
2025-08-06 18:30:00,63.0,61.7,61.8,117840
2025-08-10 18:30:00,62.0,60.7,60.9,206227
2025-08-11 18:30:00,61.5,59.7,60.0,739517
2025-08-12 18:30:00,60.5,58.9,59.3,234363
2025-08-13 18:30:00,60.0,59.0,59.0,195463
2025-08-14 18:30:00,59.9,58.2,59.1,1275922
2025-08-17 18:30:00,60.5,59.2,60.0,2016274
2025-08-18 18:30:00,60.9,58.7,58.9,3118004
2025-08-19 18:30:00,60.9,59.0,59.6,667034
2025-08-20 18:30:00,60.3,59.3,60.0,624782
2025-08-21 18:30:00,60.5,59.5,59.6,217490
2025-08-24 18:30:00,59.8,58.5,59.0,311085
2025-08-25 18:30:00,59.5,57.6,58.5,913467
2025-08-26 18:30:00,59.9,58.5,59.3,1904262
2025-08-27 18:30:00,61.6,59.2,61.1,1730430
2025-08-28 18:30:00,61.8,60.8,61.0,354561
2025-08-31 18:30:00,61.0,60.1,60.5,400170
2025-09-01 18:30:00,61.2,59.6,59.8,585353
2025-09-02 18:30:00,60.0,58.9,59.1,1043618
2025-09-03 18:30:00,60.0,58.9,59.0,148163
2025-09-07 18:30:00,59.2,58.6,58.9,206142
2025-09-08 18:30:00,59.6,57.7,58.0,1292137
2025-09-09 18:30:00,58.5,56.5,57.1,729913
2025-09-10 18:30:00,57.9,56.5,56.7,475325
2025-09-11 18:30:00,57.2,56.4,56.6,819161
2025-09-14 18:30:00,57.9,55.8,56.0,865698
2025-09-15 18:30:00,57.2,55.8,56.5,509676
2025-09-16 18:30:00,57.9,56.9,57.1,273783
2025-09-17 18:30:00,60.0,57.1,59.1,568223
2025-09-18 18:30:00,61.2,59.2,60.4,947773
2025-09-21 18:30:00,62.3,60.6,62.1,1391724
2025-09-22 18:30:00,64.3,61.8,64.1,2950531
2025-09-23 18:30:00,64.0,62.8,63.4,1341172
2025-09-24 18:30:00,66.3,64.0,65.9,5402416
2025-09-25 18:30:00,67.5,65.3,67.0,2883296
2025-09-28 18:30:00,67.0,65.0,66.7,1303959
2025-09-29 18:30:00,67.5,65.8,67.1,2178006
2025-09-30 18:30:00,67.3,66.0,67.0,1592688
2025-10-01 18:30:00,66.6,65.7,65.8,506625
2025-10-02 18:30:00,72.0,66.1,71.0,9264600
2025-10-06 18:30:00,74.5,71.2,71.5,1862953
2025-10-07 18:30:00,71.7,69.5,70.4,702861
2025-10-08 18:30:00,70.8,69.8,70.0,1122108
2025-10-09 18:30:00,71.0,70.0,70.3,832001
2025-10-12 18:30:00,70.3,69.0,69.0,511791
2025-10-13 18:30:00,69.9,67.9,68.7,843397
2025-10-14 18:30:00,69.4,68.1,68.7,246331
2025-10-15 18:30:00,69.0,67.7,68.0,1973847
2025-10-16 18:30:00,68.5,67.6,68.0,462133
2025-10-20 18:30:00,68.4,67.6,68.0,473211
2025-10-21 18:30:00,68.4,66.9,67.5,200895
2025-10-22 18:30:00,70.4,67.6,69.8,4528442
2025-10-23 18:30:00,70.4,69.1,69.5,2060980
2025-10-26 18:30:00,70.3,69.5,69.5,345322
2025-10-27 18:30:00,69.5,67.6,68.0,1125319
2025-10-28 18:30:00,69.1,68.0,68.9,296642
2025-10-29 18:30:00,69.0,68.0,68.2,156186
2025-10-30 18:30:00,69.0,67.9,68.4,455428
2025-11-02 18:30:00,68.4,67.5,67.6,234873
2025-11-03 18:30:00,67.7,66.8,67.0,1753338
2025-11-05 18:30:00,67.0,66.5,66.6,136776
2025-11-06 18:30:00,68.9,66.6,67.9,1301160
2025-11-09 18:30:00,69.0,66.4,66.4,373954
2025-11-10 18:30:00,68.0,66.4,66.7,822608
2025-11-11 18:30:00,67.0,64.7,64.8,695807
2025-11-12 18:30:00,65.3,63.5,63.7,241471
2025-11-13 18:30:00,65.0,63.0,64.0,287642
2025-11-16 18:30:00,64.0,62.4,63.2,368786
2025-11-17 18:30:00,64.5,62.4,63.7,1005020
2025-11-18 18:30:00,64.4,63.0,64.0,999163
2025-11-19 18:30:00,64.0,63.5,63.5,271608
2025-11-20 18:30:00,64.0,63.1,63.3,111678
2025-11-23 18:30:00,63.9,62.0,62.4,130289
2025-11-24 18:30:00,64.0,62.0,63.0,336831
2025-11-25 18:30:00,63.9,62.3,62.9,200759
2025-11-26 18:30:00,64.0,63.1,63.5,97515
2025-11-27 18:30:00,63.9,62.5,63.5,246649
2025-11-30 18:30:00,62.1,60.1,60.7,363318
2025-12-01 18:30:00,62.8,59.8,60.1,2340760
2025-12-02 18:30:00,61.9,59.8,60.1,236779
2025-12-04 18:30:00,62.0,59.3,59.5,280279
2025-12-07 18:30:00,60.0,59.1,59.3,165250
2025-12-08 18:30:00,59.9,59.0,59.3,318651
2025-12-09 18:30:00,61.8,59.8,61.1,561703
2025-12-10 18:30:00,61.2,60.3,60.4,173830
2025-12-11 18:30:00,61.2,60.4,60.7,176508
2025-12-14 18:30:00,61.6,60.0,60.0,106917
2025-12-15 18:30:00,60.5,59.5,60.1,84523
2025-12-16 18:30:00,60.6,59.5,60.5,50479
2025-12-17 18:30:00,60.6,59.8,59.8,90940
2025-12-18 18:30:00,60.5,59.5,59.7,54882
2025-12-21 18:30:00,60.0,58.3,58.5,264425
2025-12-22 18:30:00,59.8,58.7,59.4,37394
2025-12-23 18:30:00,59.5,58.5,58.7,125512
2025-12-25 18:30:00,59.5,58.8,59.0,49454
2025-12-28 18:30:00,59.3,58.8,59.0,159734
2025-12-29 18:30:00,60.8,59.0,60.4,214999
2025-12-30 18:30:00,62.0,60.7,61.1,171987
2026-01-01 18:30:00,64.8,61.5,64.4,1621483
2026-01-04 18:30:00,65.0,64.1,64.5,2968778
2026-01-05 18:30:00,64.5,64.0,64.2,539470
2026-01-07 18:30:00,65.0,63.4,63.7,133829
2026-01-08 18:30:00,64.5,62.1,62.4,296697
